PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
1631321,Sidy Cissoko,1610612757,POR,21.0,11,4,7,14.7,4.3,2.1,1.2,0.6,0.0,0.8,0.436,0.316,0.583
1631323,Simone Fontecchio,1610612748,MIA,29.0,16,10,6,19.4,11.3,2.7,1.3,0.6,0.2,1.1,0.45,0.435,0.828
1642883,Sion James,1610612766,CHA,22.0,16,4,12,26.2,6.9,3.0,1.6,0.8,0.3,1.0,0.439,0.438,0.81
1642461,Spencer Jones,1610612743,DEN,24.0,12,9,3,11.1,1.6,0.8,0.5,0.6,0.1,0.6,0.5,0.429,0.667
201939,Stephen Curry,1610612744,GSW,37.0,14,8,6,31.1,28.6,3.5,4.1,1.4,0.4,2.9,0.476,0.404,0.914
1642264,Stephon Castle,1610612759,SAS,21.0,13,9,4,32.0,17.3,5.8,7.5,1.7,0.4,4.0,0.497,0.24,0.694
203500,Steven Adams,1610612745,HOU,32.0,13,9,4,22.3,6.0,9.4,1.6,0.6,0.7,1.2,0.509,0.0,0.714
1629004,Svi Mykhailiuk,1610612762,UTA,28.0,15,5,10,26.6,9.6,2.5,1.9,0.5,0.2,0.9,0.478,0.383,0.833
204456,T.J. McConnell,1610612754,IND,33.0,6,1,5,15.0,8.3,2.2,3.5,0.7,0.0,0.7,0.468,0.5,1.0
1643007,Taelon Peter,1610612754,IND,23.0,11,1,10,8.3,1.8,1.4,1.3,0.2,0.2,0.7,0.25,0.227,1.0
1631106,Tari Eason,1610612745,HOU,24.0,11,8,3,23.2,11.5,5.2,1.6,0.8,0.5,1.7,0.495,0.509,0.714
1627752,Taurean Prince,1610612749,MIL,31.0,8,5,3,21.1,6.1,1.6,1.0,0.8,0.3,0.6,0.447,0.429,1.0
1641707,Taylor Hendricks,1610612762,UTA,22.0,10,3,7,15.6,4.1,4.1,0.6,0.5,0.3,0.6,0.349,0.211,0.7
1629611,Terance Mann,1610612751,BKN,29.0,15,3,12,27.5,9.2,3.3,3.6,0.7,0.2,0.9,0.459,0.37,0.826
1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,7,4,3,16.5,3.9,2.4,1.1,0.6,0.0,0.9,0.321,0.364,0.714
203648,Thanasis Antetokounmpo,1610612749,MIL,33.0,5,2,3,2.3,0.8,0.2,0.0,0.2,0.6,0.0,0.5,0.0,1.0
1628418,Thomas Bryant,1610612739,CLE,28.0,11,7,4,6.0,1.8,1.5,0.1,0.3,0.3,0.1,0.4,0.0,0.0
1642275,Tidjane Salaün,1610612766,CHA,20.0,7,3,4,11.9,3.1,3.6,0.7,0.3,0.1,0.4,0.368,0.333,0.667
203501,Tim Hardaway Jr.,1610612743,DEN,33.0,16,12,4,23.6,10.9,1.9,1.4,0.5,0.1,0.3,0.444,0.425,0.909
202699,Tobias Harris,1610612765,DET,33.0,7,5,2,30.9,14.1,5.9,3.0,0.7,0.3,1.1,0.438,0.333,0.857
1642449,Tolu Smith,1610612765,DET,25.0,2,1,1,11.1,8.5,5.5,1.0,0.5,0.5,0.5,0.75,0.0,0.714
1628396,Tony Bradley,1610612754,IND,27.0,16,2,14,13.3,5.2,3.0,0.8,0.1,0.2,0.4,0.576,0.0,0.714
1641739,Toumani Camara,1610612757,POR,25.0,16,7,9,34.6,12.5,5.1,2.8,1.1,0.5,2.2,0.411,0.321,0.739
1629027,Trae Young,1610612737,ATL,27.0,5,2,3,27.8,17.8,2.0,7.8,0.8,0.2,2.0,0.371,0.192,0.821
1631218,Trayce Jackson-Davis,1610612744,GSW,25.0,11,5,6,11.6,4.4,3.0,1.0,0.3,0.5,0.7,0.563,0.0,0.667
1642848,Tre Johnson,1610612764,WAS,19.0,15,1,14,24.2,11.5,3.0,1.3,0.4,0.5,1.6,0.445,0.395,0.813
1630200,Tre Jones,1610612741,CHI,25.0,13,7,6,28.7,12.5,3.8,4.8,1.8,0.2,1.8,0.481,0.3,0.867
1630544,Tre Mann,1610612766,CHA,24.0,14,4,10,22.0,10.1,3.1,3.1,0.8,0.1,1.9,0.365,0.306,0.923
1630570,Trendon Watford,1610612755,PHI,25.0,12,6,6,20.7,8.2,4.6,3.5,0.4,0.2,1.5,0.514,0.375,0.762
1641998,Trey Jemison III,1610612752,NYK,25.0,1,1,0,7.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630530,Trey Murphy III,1610612740,NOP,25.0,17,2,15,35.3,20.2,6.4,3.0,1.7,0.2,2.2,0.464,0.37,0.94
1641774,Tristan Vukcevic,1610612764,WAS,22.0,13,1,12,8.9,4.0,1.9,0.6,0.3,0.5,0.9,0.404,0.273,0.667
1641783,Tristan da Silva,1610612753,ORL,24.0,17,10,7,24.2,11.7,4.1,1.2,0.8,0.2,0.9,0.465,0.4,0.792
1642278,Tyler Kolek,1610612752,NYK,24.0,11,6,5,7.6,2.8,0.5,1.3,0.3,0.0,0.5,0.444,0.267,0.5
1631213,Tyrese Martin,1610612751,BKN,26.0,15,3,12,20.8,7.5,2.9,2.5,0.6,0.2,1.0,0.394,0.302,0.615
1630178,Tyrese Maxey,1610612755,PHI,25.0,15,9,6,40.7,33.4,4.7,7.9,1.6,0.9,2.8,0.473,0.421,0.878
1642878,Tyrese Proctor,1610612739,CLE,21.0,14,9,5,11.0,4.4,1.0,1.2,0.3,0.0,0.4,0.328,0.293,0.889
1630623,Tyson Etienne,1610612751,BKN,26.0,5,1,4,5.1,1.2,0.0,0.0,0.0,0.0,0.0,0.182,0.2,0.0
1626145,Tyus Jones,1610612753,ORL,29.0,17,10,7,12.6,1.6,0.9,1.5,0.6,0.1,0.4,0.3,0.182,0.0
1642845,VJ Edgecombe,1610612755,PHI,20.0,15,9,6,37.4,15.6,6.0,4.2,1.3,0.5,1.9,0.407,0.366,0.737
1641705,Victor Wembanyama,1610612759,SAS,21.0,12,8,4,34.7,26.2,12.9,4.0,1.1,3.6,3.6,0.502,0.345,0.857
1631246,Vince Williams Jr.,1610612763,MEM,25.0,12,3,9,20.9,8.3,5.2,4.5,0.9,0.2,2.1,0.379,0.3,0.864
1630249,Vít Krejčí,1610612737,ATL,25.0,13,8,5,23.4,11.2,2.2,1.6,0.5,0.2,0.7,0.543,0.5,0.7
1631117,Walker Kessler,1610612762,UTA,24.0,5,2,3,30.8,14.4,10.8,3.0,1.4,1.8,3.2,0.703,0.75,0.7
1642383,Walter Clayton Jr.,1610612762,UTA,22.0,12,4,8,15.8,5.8,2.2,3.2,0.5,0.3,1.5,0.411,0.333,1.0
1628976,Wendell Carter Jr.,1610612753,ORL,26.0,17,10,7,29.9,12.3,7.4,2.0,0.6,0.8,1.9,0.53,0.458,0.797
1631111,Wendell Moore Jr.,1610612765,DET,24.0,3,3,0,14.4,2.0,1.3,1.0,0.7,0.3,0.3,0.5,0.0,0.0
1642954,Will Richard,1610612744,GSW,22.0,16,8,8,17.5,8.1,2.3,1.3,0.9,0.1,0.8,0.554,0.396,0.76
1642860,Will Riley,1610612764,WAS,19.0,11,1,10,6.9,2.2,1.4,0.9,0.3,0.0,0.3,0.435,0.2,0.5
1630214,Xavier Tillman,1610612738,BOS,26.0,8,4,4,8.2,2.5,2.1,0.6,0.4,0.1,0.1,0.5,0.25,0.0
1642905,Yang Hansen,1610612757,POR,20.0,7,3,4,7.2,2.9,1.6,0.6,0.0,0.4,1.0,0.35,0.0,0.857
1642949,Yanic Konan Niederhäuser,1610612746,LAC,22.0,7,2,5,5.2,3.6,1.3,0.4,0.0,0.3,0.3,0.769,0.0,0.625
1642274,Yves Missi,1610612740,NOP,21.0,12,0,12,18.6,5.5,4.7,1.3,0.3,1.0,0.9,0.563,0.0,0.545
1642258,Zaccharie Risacher,1610612737,ATL,20.0,14,9,5,24.3,11.8,2.6,1.6,1.1,0.6,0.8,0.443,0.29,0.619
1641744,Zach Edey,1610612763,MEM,23.0,4,2,2,25.3,12.3,9.3,1.3,1.3,2.0,2.0,0.593,0.5,0.889
203897,Zach LaVine,1610612758,SAC,30.0,15,3,12,33.6,21.4,3.3,2.3,0.7,0.1,2.3,0.507,0.398,0.893
1630192,Zeke Nnaji,1610612743,DEN,24.0,7,7,0,6.8,1.9,0.9,0.3,0.3,0.1,0.3,0.4,0.167,0.8
1630533,Ziaire Williams,1610612751,BKN,24.0,13,3,10,22.6,9.5,2.5,0.6,0.8,0.4,0.9,0.382,0.297,0.857
1629627,Zion Williamson,1610612740,NOP,25.0,7,0,7,30.9,21.4,6.1,4.3,2.0,0.3,3.0,0.51,0.0,0.667
